,from,to,pval,fdr,value
281,AT2G40740,AT1G10040,0.031968031968032,0.0484533701163898,2
282,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G10040,0.02997002997003,0.0470731082975981,2
283,AT1G62300,AT1G10040,0.002997002997003,0.0141540277903914,2
284,AT2G33710,AT1G10040,0.032967032967033,0.0492137173171656,2
285,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G40095,0.031968031968032,0.0484533701163898,2
286,AT2G40740,AT2G40095,0.013986013986014,0.0308523748014194,2
287,AT2G33710,AT2G40095,0.028971028971029,0.0460963232785591,2
288,mean_AT5G03740-AT1G56170,AT3G26830,0.011988011988012,0.028211878721505,2
289,AT2G33710,AT3G26830,0.026973026973027,0.0441338189369685,2
290,AT5G43290,AT3G26830,0.010989010989011,0.0267704159849529,2
291,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G26830,0.021978021978022,0.0402736593212784,2
292,mean_AT5G03740-AT1G56170,AT3G50170,0.030969030969031,0.0476340831633208,2
293,AT1G62300,AT3G50170,0.022977022977023,0.0410897192308552,2
294,mean_AT4G01720-AT5G46350-AT3G17609,AT5G36710,0.001998001998002,0.0124306830893657,2
295,AT1G62310,AT5G36710,0.001998001998002,0.0124306830893657,2
296,AT2G33710,AT1G51890,0.022977022977023,0.0410897192308552,2
297,mean_AT5G03740-AT1G56170,AT1G51890,0.018981018981019,0.0370700727843585,2
298,AT3G23230,AT1G51890,0.025974025974026,0.0433526313044385,2
299,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G51890,0.030969030969031,0.0476340831633208,2
300,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G07820,0.021978021978022,0.0402736593212784,2
301,AT1G29860,AT4G07820,0.026973026973027,0.0441338189369685,2
302,AT3G23230,AT4G07820,0.024975024975025,0.0424698051539295,2
303,AT2G40740,AT4G07820,0.028971028971029,0.0460963232785591,2
304,mean_AT5G03740-AT1G56170,AT4G07820,0.033966033966034,0.0497753304523403,2
305,AT1G62300,AT4G07820,0.032967032967033,0.0492137173171656,2
306,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G01570,0.000999000999000999,0.00868587479466141,2
307,AT1G71030,AT5G01570,0.002997002997003,0.0141540277903914,2
308,AT1G29860,AT4G15417,0.022977022977023,0.0410897192308552,2
309,AT2G40740,AT4G15417,0.024975024975025,0.0424698051539295,2
310,AT1G62300,AT4G15417,0.015984015984016,0.0335842115417444,2
311,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G15417,0.031968031968032,0.0484533701163898,2
312,mean_AT5G03740-AT1G56170,AT4G39230,0.011988011988012,0.028211878721505,2
313,AT2G40740,AT4G39230,0.011988011988012,0.028211878721505,2
314,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G39230,0.003996003996004,0.015816564387993,2
315,AT1G62300,AT4G39230,0.011988011988012,0.028211878721505,2
316,AT3G23230,AT4G39230,0.023976023976024,0.0417271171040015,2
317,AT4G32280,AT3G48850,0.016983016983017,0.0348378176611148,2
318,AT5G43290,AT3G48850,0.015984015984016,0.0335842115417444,2
319,AT2G40740,AT3G48850,0.027972027972028,0.045128784259219,2
320,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT1G80660,0.000999000999000999,0.00868587479466141,2
321,AT3G23230,AT1G21100,0.026973026973027,0.0441338189369685,2
322,AT2G40740,AT1G21100,0.010989010989011,0.0267704159849529,2
323,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G21100,0.023976023976024,0.0417271171040015,2
324,AT2G33710,AT1G21100,0.024975024975025,0.0424698051539295,2
325,AT1G62300,AT1G21100,0.027972027972028,0.045128784259219,2
326,AT2G40740,AT4G23610,0.003996003996004,0.015816564387993,2
327,AT2G33710,AT4G23610,0.011988011988012,0.028211878721505,2
328,AT5G49330,AT4G23610,0.012987012987013,0.0293337097684924,2
329,mean_AT5G03740-AT1G56170,AT3G15518,0.00799200799200799,0.0223819307377259,2
330,AT2G40740,AT3G15518,0.013986013986014,0.0308523748014194,2
331,AT3G23230,AT3G15518,0.032967032967033,0.0492137173171656,2
332,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G15518,0.016983016983017,0.0348378176611148,2
333,mean_AT5G03740-AT1G56170,AT1G54000,0.003996003996004,0.015816564387993,2
334,AT5G43290,AT1G54000,0.001998001998002,0.0124306830893657,2
335,AT1G62300,AT1G54000,0.014985014985015,0.0322348458994422,2
336,AT3G23230,AT1G54000,0.014985014985015,0.0322348458994422,2
337,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G66700,0.031968031968032,0.0484533701163898,2
338,AT2G40740,AT1G66700,0.031968031968032,0.0484533701163898,2
339,AT1G29860,AT1G66700,0.018981018981019,0.0370700727843585,2
340,AT1G62300,AT1G66700,0.022977022977023,0.0410897192308552,2
341,AT3G23230,AT1G66700,0.033966033966034,0.0497753304523403,2
342,AT1G62300,AT5G20960,0.00699300699300699,0.0209085878150626,2
343,AT2G33710,AT5G20960,0.027972027972028,0.045128784259219,2
344,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G20960,0.00899100899100899,0.0239223004908024,2
345,AT1G29860,AT5G20960,0.018981018981019,0.0370700727843585,2
346,AT1G29860,AT5G28630,0.003996003996004,0.015816564387993,2
347,AT2G40740,AT5G28630,0.010989010989011,0.0267704159849529,2
348,AT3G23230,AT5G28630,0.00899100899100899,0.0239223004908024,2
349,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G28630,0.01998001998002,0.0383365480318389,2
350,AT1G62300,AT5G28630,0.033966033966034,0.0497753304523403,2
351,AT1G62300,AT1G26420,0.030969030969031,0.0476340831633208,2
352,mean_AT5G03740-AT1G56170,AT1G26420,0.025974025974026,0.0433526313044385,2
353,AT1G29860,AT1G26420,0.028971028971029,0.0460963232785591,2
354,AT2G40740,AT1G26420,0.018981018981019,0.0370700727843585,2
355,mean_AT5G03740-AT1G56170,AT5G48540,0.017982017982018,0.0360333976534555,2
356,AT1G29860,AT5G48540,0.022977022977023,0.0410897192308552,2
357,AT2G40740,AT5G48540,0.02997002997003,0.0470731082975981,2
358,AT1G62300,AT5G48540,0.031968031968032,0.0484533701163898,2
359,AT1G62300,AT4G21120,0.010989010989011,0.0267704159849529,2
360,AT1G29860,AT4G21120,0.013986013986014,0.0308523748014194,2
361,mean_AT5G03740-AT1G56170,AT3G22060,0.013986013986014,0.0308523748014194,2
362,AT2G40740,AT3G22060,0.014985014985015,0.0322348458994422,2
363,AT3G51910,AT3G50970,0.00699300699300699,0.0209085878150626,2
364,mean_AT4G00150-AT1G74930,AT3G50970,0.013986013986014,0.0308523748014194,2
365,AT1G29860,AT5G44910,0.020979020979021,0.0395952821020941,2
366,AT3G23230,AT5G44910,0.031968031968032,0.0484533701163898,2
367,mean_AT5G03740-AT1G56170,AT5G44910,0.02997002997003,0.0470731082975981,2
368,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G44910,0.023976023976024,0.0417271171040015,2
369,AT4G32280,AT5G24090,0.023976023976024,0.0417271171040015,2
370,AT1G62300,AT5G24090,0.012987012987013,0.0293337097684924,2
371,AT2G40740,AT5G24090,0.00599400599400599,0.0190160984054114,2
372,AT1G29860,AT5G24090,0.017982017982018,0.0360333976534555,2
373,AT1G07050,AT1G16370,0.003996003996004,0.015816564387993,2
374,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G16370,0.010989010989011,0.0267704159849529,2
375,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G30755,0.00899100899100899,0.0239223004908024,2
376,AT2G33710,AT1G30755,0.017982017982018,0.0360333976534555,2
377,mean_AT5G03740-AT1G56170,AT1G30755,0.00899100899100899,0.0239223004908024,2
378,AT2G40740,AT1G30755,0.030969030969031,0.0476340831633208,2
379,AT1G29860,AT1G30755,0.014985014985015,0.0322348458994422,2
380,AT1G62300,AT1G30730,0.032967032967033,0.0492137173171656,2
381,AT2G33710,AT1G30730,0.017982017982018,0.0360333976534555,2
382,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G30730,0.01998001998002,0.0383365480318389,2
383,AT1G29860,AT1G30730,0.016983016983017,0.0348378176611148,2
384,AT3G23230,AT1G30730,0.00799200799200799,0.0223819307377259,2
385,AT2G40740,AT1G30730,0.030969030969031,0.0476340831633208,2
386,mean_AT5G03740-AT1G56170,AT4G13235,0.000999000999000999,0.00868587479466141,2
387,AT5G43290,AT5G46050,0.000999000999000999,0.00868587479466141,2
388,mean_AT5G03740-AT1G56170,AT5G46050,0.000999000999000999,0.00868587479466141,2
389,AT1G62300,AT5G46050,0.00899100899100899,0.0239223004908024,2
390,AT3G23230,AT1G02360,0.021978021978022,0.0402736593212784,2
391,AT1G29860,AT1G02360,0.011988011988012,0.028211878721505,2
392,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G02360,0.024975024975025,0.0424698051539295,2
393,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G48700,0.000999000999000999,0.00868587479466141,2
394,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT2G14580,0.00799200799200799,0.0223819307377259,2
395,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT2G14580,0.002997002997003,0.0141540277903914,2
396,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G18253,0.012987012987013,0.0293337097684924,2
397,AT2G40740,AT4G18253,0.014985014985015,0.0322348458994422,2
398,mean_AT5G03740-AT1G56170,AT4G18253,0.01998001998002,0.0383365480318389,2
399,AT1G62300,AT4G18253,0.030969030969031,0.0476340831633208,2
400,AT1G62300,AT4G18430,0.00799200799200799,0.0223819307377259,2
401,mean_AT5G03740-AT1G56170,AT4G18430,0.00799200799200799,0.0223819307377259,2
402,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G18430,0.027972027972028,0.045128784259219,2
403,AT2G21710,AT1G76470,0.00599400599400599,0.0190160984054114,2
404,AT1G07050,AT1G76470,0.001998001998002,0.0124306830893657,2
405,AT1G62300,AT1G65500,0.023976023976024,0.0417271171040015,2
406,AT3G23230,AT1G65500,0.026973026973027,0.0441338189369685,2
407,AT2G40740,AT1G65500,0.02997002997003,0.0470731082975981,2
408,AT1G29860,AT1G65500,0.011988011988012,0.028211878721505,2
409,mean_AT5G03740-AT1G56170,AT1G65500,0.020979020979021,0.0395952821020941,2
410,AT2G40740,AT4G23190,0.016983016983017,0.0348378176611148,2
411,AT1G62300,AT4G23190,0.032967032967033,0.0492137173171656,2
412,AT2G33710,AT4G23190,0.030969030969031,0.0476340831633208,2
413,AT1G29860,AT4G23190,0.022977022977023,0.0410897192308552,2
414,mean_AT5G03740-AT1G56170,AT4G23190,0.024975024975025,0.0424698051539295,2
415,mean_AT5G03740-AT1G56170,AT1G35230,0.013986013986014,0.0308523748014194,2
416,AT1G62300,AT1G35230,0.024975024975025,0.0424698051539295,2
417,AT1G29860,AT1G35230,0.023976023976024,0.0417271171040015,2
418,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G35230,0.021978021978022,0.0402736593212784,2
419,AT2G40740,AT1G35230,0.028971028971029,0.0460963232785591,2
420,AT3G23230,AT1G35230,0.033966033966034,0.0497753304523403,2
421,AT5G44210,AT1G54020,0.002997002997003,0.0141540277903914,2
422,mean_AT5G03740-AT1G56170,AT5G57010,0.010989010989011,0.0267704159849529,2
423,AT2G33710,AT5G57010,0.026973026973027,0.0441338189369685,2
424,AT3G23230,AT5G57010,0.022977022977023,0.0410897192308552,2
425,mean_AT5G03740-AT1G56170,AT5G65600,0.017982017982018,0.0360333976534555,2
426,AT5G59570,AT4G23700,0.004995004995005,0.0174154704356047,2
427,AT1G14580,AT4G23700,0.003996003996004,0.015816564387993,2
428,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT4G23700,0.010989010989011,0.0267704159849529,2
429,AT2G28500,AT1G77330,0.000999000999000999,0.00868587479466141,2
430,AT2G21710,AT3G28580,0.000999000999000999,0.00868587479466141,2
431,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G26380,0.021978021978022,0.0402736593212784,2
432,AT2G33710,AT1G26380,0.023976023976024,0.0417271171040015,2
433,AT1G29860,AT1G26380,0.033966033966034,0.0497753304523403,2
434,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT4G13410,0.002997002997003,0.0141540277903914,2
435,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT4G13410,0.004995004995005,0.0174154704356047,2
436,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT4G13410,0.00599400599400599,0.0190160984054114,2
437,AT1G62300,AT5G62150,0.001998001998002,0.0124306830893657,2
438,AT1G29860,AT5G62150,0.023976023976024,0.0417271171040015,2
439,AT2G33710,AT5G62150,0.017982017982018,0.0360333976534555,2
440,mean_AT5G03740-AT1G56170,AT5G62150,0.027972027972028,0.045128784259219,2
441,mean_AT5G03740-AT1G56170,AT3G57240,0.022977022977023,0.0410897192308552,2
442,AT1G62300,AT3G57240,0.022977022977023,0.0410897192308552,2
443,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G57240,0.014985014985015,0.0322348458994422,2
444,AT1G29860,AT3G57240,0.028971028971029,0.0460963232785591,2
445,mean_AT5G03740-AT1G56170,AT5G38250,0.010989010989011,0.0267704159849529,2
446,AT2G40740,AT5G38250,0.021978021978022,0.0402736593212784,2
447,AT1G62300,AT5G38250,0.01998001998002,0.0383365480318389,2
448,AT1G29860,AT5G38250,0.015984015984016,0.0335842115417444,2
449,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G38250,0.012987012987013,0.0293337097684924,2
450,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G15356,0.032967032967033,0.0492137173171656,2
451,mean_AT5G03740-AT1G56170,AT3G15356,0.028971028971029,0.0460963232785591,2
452,AT2G40740,AT3G15356,0.020979020979021,0.0395952821020941,2
453,AT1G62300,AT3G15356,0.00899100899100899,0.0239223004908024,2
454,AT1G62300,AT5G40990,0.025974025974026,0.0433526313044385,2
455,AT5G43290,AT5G40990,0.011988011988012,0.028211878721505,2
456,AT2G33710,AT5G40990,0.025974025974026,0.0433526313044385,2
457,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G40990,0.012987012987013,0.0293337097684924,2
458,AT1G29860,AT2G44480,0.031968031968032,0.0484533701163898,2
459,AT1G62300,AT2G44480,0.00799200799200799,0.0223819307377259,2
460,AT2G40740,AT2G44480,0.013986013986014,0.0308523748014194,2
461,mean_AT5G03740-AT1G56170,AT2G44480,0.00799200799200799,0.0223819307377259,2
462,mean_AT5G03740-AT1G56170,AT5G25930,0.00999000999000999,0.0254714610542831,2
463,AT2G40740,AT5G25930,0.00999000999000999,0.0254714610542831,2
464,AT1G62300,AT5G25930,0.014985014985015,0.0322348458994422,2
465,AT2G33710,AT5G25930,0.025974025974026,0.0433526313044385,2
466,AT1G29860,AT5G25930,0.033966033966034,0.0497753304523403,2
467,AT3G23230,AT3G14225,0.018981018981019,0.0370700727843585,2
468,mean_AT5G03740-AT1G56170,AT3G14225,0.004995004995005,0.0174154704356047,2
469,AT2G40740,AT3G14225,0.013986013986014,0.0308523748014194,2
470,AT1G71030,AT4G16590,0.00899100899100899,0.0239223004908024,2
471,AT5G49330,AT4G16590,0.010989010989011,0.0267704159849529,2
472,AT1G29860,AT4G23280,0.031968031968032,0.0484533701163898,2
473,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G23280,0.030969030969031,0.0476340831633208,2
474,AT2G33710,AT4G23280,0.01998001998002,0.0383365480318389,2
475,AT1G62300,mean_AT5G03740-AT1G56170,0.00999000999000999,0.0254714610542831,2
476,AT1G29860,mean_AT5G03740-AT1G56170,0.026973026973027,0.0441338189369685,2
477,AT5G43290,mean_AT5G03740-AT1G56170,0.014985014985015,0.0322348458994422,2
478,AT2G40740,mean_AT5G03740-AT1G56170,0.021978021978022,0.0402736593212784,2
479,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,mean_AT5G03740-AT1G56170,0.012987012987013,0.0293337097684924,2
480,AT1G62300,AT3G26500,0.021978021978022,0.0402736593212784,2
481,AT1G29860,AT3G26500,0.010989010989011,0.0267704159849529,2
482,AT3G23230,AT3G26500,0.024975024975025,0.0424698051539295,2
483,mean_AT5G03740-AT1G56170,AT3G26500,0.022977022977023,0.0410897192308552,2
484,mean_AT5G03740-AT1G56170,AT4G39030,0.002997002997003,0.0141540277903914,2
485,AT5G43290,AT4G39030,0.000999000999000999,0.00868587479466141,2
486,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G39030,0.002997002997003,0.0141540277903914,2
487,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G65484,0.030969030969031,0.0476340831633208,2
488,AT2G40740,AT1G65484,0.033966033966034,0.0497753304523403,2
489,AT1G29860,AT1G65484,0.024975024975025,0.0424698051539295,2
490,AT2G33710,AT1G65484,0.022977022977023,0.0410897192308552,2
491,mean_AT5G03740-AT1G56170,AT1G65484,0.027972027972028,0.045128784259219,2
492,AT1G62300,AT1G65484,0.024975024975025,0.0424698051539295,2
493,AT4G32280,AT4G34770,0.003996003996004,0.015816564387993,2
494,AT5G49330,AT4G34770,0.00699300699300699,0.0209085878150626,2
495,AT3G51910,AT4G34770,0.001998001998002,0.0124306830893657,2
496,AT2G40740,AT1G49000,0.00799200799200799,0.0223819307377259,2
497,AT2G33710,AT1G49000,0.02997002997003,0.0470731082975981,2
498,AT1G29860,AT1G49000,0.032967032967033,0.0492137173171656,2
499,AT1G62300,AT5G53110,0.025974025974026,0.0433526313044385,2
500,AT1G29860,AT5G53110,0.021978021978022,0.0402736593212784,2
501,AT2G40740,AT5G53110,0.014985014985015,0.0322348458994422,2
502,AT2G33710,AT4G17660,0.028971028971029,0.0460963232785591,2
503,mean_AT5G03740-AT1G56170,AT4G17660,0.027972027972028,0.045128784259219,2
504,AT2G40740,AT4G17660,0.022977022977023,0.0410897192308552,2
505,AT3G23230,AT4G17660,0.021978021978022,0.0402736593212784,2
506,AT2G21710,AT2G04040,0.001998001998002,0.0124306830893657,2
507,mean_AT5G03740-AT1G56170,AT2G04040,0.00599400599400599,0.0190160984054114,2
508,AT1G62310,AT1G75640,0.00799200799200799,0.0223819307377259,2
509,mean_AT4G01720-AT5G46350-AT3G17609,AT1G75640,0.001998001998002,0.0124306830893657,2
510,AT5G24330,AT1G75640,0.002997002997003,0.0141540277903914,2
511,AT4G00870,AT2G41480,0.00599400599400599,0.0190160984054114,2
512,mean_AT4G00150-AT1G74930,AT2G41480,0.001998001998002,0.0124306830893657,2
513,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G04380,0.003996003996004,0.015816564387993,2
514,AT5G43290,AT5G04380,0.012987012987013,0.0293337097684924,2
515,AT5G60440,AT5G04380,0.00699300699300699,0.0209085878150626,2
516,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G55450,0.00899100899100899,0.0239223004908024,2
517,mean_AT5G03740-AT1G56170,AT5G55450,0.00699300699300699,0.0209085878150626,2
518,AT3G23230,AT5G55450,0.033966033966034,0.0497753304523403,2
519,AT1G29860,AT5G55450,0.012987012987013,0.0293337097684924,2
520,AT1G29860,AT1G25220,0.020979020979021,0.0395952821020941,2
521,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G25220,0.013986013986014,0.0308523748014194,2
522,AT2G40740,AT1G25220,0.024975024975025,0.0424698051539295,2
523,AT2G33710,AT1G25220,0.024975024975025,0.0424698051539295,2
524,AT1G62300,AT1G25220,0.02997002997003,0.0470731082975981,2
525,mean_AT5G03740-AT1G56170,AT1G25220,0.011988011988012,0.028211878721505,2
526,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G62480,0.032967032967033,0.0492137173171656,2
527,AT1G29860,AT5G62480,0.023976023976024,0.0417271171040015,2
528,mean_AT4G00150-AT1G74930,AT3G44260,0.003996003996004,0.015816564387993,2
529,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT3G44260,0.022977022977023,0.0410897192308552,2
530,AT2G40740,AT2G40180,0.010989010989011,0.0267704159849529,2
531,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G40180,0.027972027972028,0.045128784259219,2
532,AT1G62300,AT2G40180,0.023976023976024,0.0417271171040015,2
533,mean_AT5G03740-AT1G56170,AT2G40180,0.024975024975025,0.0424698051539295,2
534,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT4G14819,0.002997002997003,0.0141540277903914,2
535,mean_AT4G01720-AT5G46350-AT3G17609,AT4G14819,0.003996003996004,0.015816564387993,2
536,AT3G23230,AT1G26410,0.020979020979021,0.0395952821020941,2
537,AT1G29860,AT1G26410,0.018981018981019,0.0370700727843585,2
538,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G26410,0.017982017982018,0.0360333976534555,2
539,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT3G21460,0.004995004995005,0.0174154704356047,2
540,mean_AT4G01720-AT5G46350-AT3G17609,AT3G21460,0.004995004995005,0.0174154704356047,2
541,AT5G24330,AT3G21460,0.014985014985015,0.0322348458994422,2
542,AT1G16530,AT5G13210,0.000999000999000999,0.00868587479466141,2
543,mean_AT5G03740-AT1G56170,AT1G79680,0.020979020979021,0.0395952821020941,2
544,AT2G40740,AT1G79680,0.028971028971029,0.0460963232785591,2
545,mean_AT5G03740-AT1G56170,AT1G29860,0.027972027972028,0.045128784259219,2
546,AT3G23230,AT1G29860,0.02997002997003,0.0470731082975981,2
547,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G29860,0.017982017982018,0.0360333976534555,2
548,AT2G33710,AT1G29860,0.010989010989011,0.0267704159849529,2
549,AT2G33710,AT2G30750,0.010989010989011,0.0267704159849529,2
550,mean_AT5G03740-AT1G56170,AT2G30750,0.00999000999000999,0.0254714610542831,2
551,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G30750,0.00699300699300699,0.0209085878150626,2
552,AT1G29860,AT2G30750,0.017982017982018,0.0360333976534555,2
553,AT2G40740,AT2G30750,0.023976023976024,0.0417271171040015,2
554,AT1G62300,AT2G30750,0.00999000999000999,0.0254714610542831,2
555,AT2G40740,AT5G44990,0.01998001998002,0.0383365480318389,2
556,AT2G33710,AT5G44990,0.012987012987013,0.0293337097684924,2
557,AT1G62300,AT5G44990,0.012987012987013,0.0293337097684924,2
558,mean_AT5G03740-AT1G56170,AT5G44990,0.018981018981019,0.0370700727843585,2
559,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G44990,0.026973026973027,0.0441338189369685,2
560,AT1G29860,AT5G44990,0.024975024975025,0.0424698051539295,2
561,AT5G43290,AT5G38900,0.020979020979021,0.0395952821020941,2
562,AT1G29860,AT5G38900,0.033966033966034,0.0497753304523403,2
563,mean_AT5G03740-AT1G56170,AT5G38900,0.01998001998002,0.0383365480318389,2
564,AT2G40740,AT5G38900,0.013986013986014,0.0308523748014194,2
565,AT2G33710,AT1G18390,0.030969030969031,0.0476340831633208,2
566,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G18390,0.024975024975025,0.0424698051539295,2
567,AT1G29860,AT1G18390,0.020979020979021,0.0395952821020941,2
568,mean_AT5G03740-AT1G56170,AT1G18390,0.017982017982018,0.0360333976534555,2
569,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G78860,0.00999000999000999,0.0254714610542831,2
570,AT1G29860,AT1G78860,0.021978021978022,0.0402736593212784,2
571,AT2G33710,AT1G78860,0.021978021978022,0.0402736593212784,2
572,AT3G23230,AT1G56240,0.002997002997003,0.0141540277903914,2
573,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G56240,0.00799200799200799,0.0223819307377259,2
574,AT2G33710,AT4G39830,0.031968031968032,0.0484533701163898,2
575,AT2G40740,AT4G39830,0.018981018981019,0.0370700727843585,2
576,mean_AT5G03740-AT1G56170,AT4G39830,0.025974025974026,0.0433526313044385,2
577,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G39830,0.012987012987013,0.0293337097684924,2
578,AT5G43290,AT5G03700,0.000999000999000999,0.00868587479466141,2
579,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G03700,0.001998001998002,0.0124306830893657,2
580,AT5G43290,AT3G61760,0.001998001998002,0.0124306830893657,2
581,AT3G23230,AT3G61760,0.001998001998002,0.0124306830893657,2
582,AT1G62300,AT1G78410,0.01998001998002,0.0383365480318389,2
583,mean_AT5G03740-AT1G56170,AT1G78410,0.011988011988012,0.028211878721505,2
584,AT2G33710,AT1G78410,0.016983016983017,0.0348378176611148,2
585,AT5G43290,AT1G78410,0.015984015984016,0.0335842115417444,2
586,AT4G32280,AT1G78410,0.023976023976024,0.0417271171040015,2
587,mean_AT5G03740-AT1G56170,AT2G29100,0.023976023976024,0.0417271171040015,2
588,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G29100,0.014985014985015,0.0322348458994422,2
589,AT3G23230,AT2G29100,0.023976023976024,0.0417271171040015,2
590,AT2G40740,AT2G29100,0.030969030969031,0.0476340831633208,2
591,AT1G62300,AT2G29110,0.00999000999000999,0.0254714610542831,2
592,mean_AT5G03740-AT1G56170,AT2G29110,0.00699300699300699,0.0209085878150626,2
593,AT1G29860,AT2G29110,0.01998001998002,0.0383365480318389,2
594,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G29110,0.004995004995005,0.0174154704356047,2
595,AT2G40740,AT2G29110,0.00599400599400599,0.0190160984054114,2
596,AT3G23230,AT5G12420,0.023976023976024,0.0417271171040015,2
597,mean_AT5G03740-AT1G56170,AT5G12420,0.022977022977023,0.0410897192308552,2
