label;logFC;logCPM;FDR;Regulation;Gene_ID
AT5G59680;-1.90520656315056;-23.9423167616643;5.13821819012913e-05;Down;AT5G59680.1
NA;-1.5818116519683;-21.7183779603759;5.25257124170694e-05;Down;AT1G66465.1
ICME-LIKE2;-2.74603489210903;-23.9899701379546;5.27883636763724e-05;Down;AT3G02410.1
AT1G54020;1.70724397515758;-22.172414090731;5.32354548361851e-05;Up;AT1G54020.2
PSK2;1.53913950739674;-21.7712483964615;5.92747627562678e-05;Up;AT2G22860.1
VSP1;2.1725302042673;-18.5714025905334;5.94509690650034e-05;Up;AT5G24780.1
AT1G72760;1.76265219358083;-23.7323428523839;6.04524904921996e-05;Up;AT1G72760.2
RLP23;-1.59805686844571;-19.385365608755;6.06895641031892e-05;Down;AT2G32680.1
LAC7;-1.5315812663086;-23.0579242814133;6.43879355650002e-05;Down;AT3G09220.1
ZAT11;-2.13790389613992;-23.4035547149281;7.23394226253471e-05;Down;AT2G37430.1
HO4;-1.75395214047034;-23.4440623329339;7.55245942879644e-05;Down;AT1G58300.1
AT3G59240;1.76703530561118;-24.0687047789142;7.7192530571676e-05;Up;AT3G59240.1
ADS1;1.59047737325982;-19.6704686036835;7.83415999632409e-05;Up;AT1G06080.1
AT5G14560;1.93960504577672;-24.0341407446854;8.23503442607954e-05;Up;AT5G14560.1
ROXY3;-2.03085741382482;-23.8027741059723;8.32112228275459e-05;Down;AT3G21460.1
AT5G14820;1.66015673032814;-22.215445689436;8.36553041600986e-05;Up;AT5G14820.1
NA;1.66090574184979;-23.8363829943759;8.89423519097796e-05;Up;AT4G35685.1
AGC2-1;-1.63232843200483;-22.7352792361026;9.13313912405213e-05;Down;AT3G25250.1
ATL9;-1.62110360512354;-24.1753645241912;9.41214424504638e-05;Down;AT2G35000.1
HIPP24;2.35418607425003;-21.27789941114;9.42408241867595e-05;Up;AT4G08570.1
AT4G11400;-1.73238114813319;-23.8383531656747;9.44748517256046e-05;Down;AT4G11400.1
ABCG23;-1.68579192948482;-23.9936167949616;0.000109682962245663;Down;AT5G19410.2
CUAO&#945;2;-1.70452119687631;-19.5202467056993;0.00011039359605353;Down;AT1G31690.1
AT3G06710;1.65927237866793;-24.1709450341687;0.000116408010643591;Up;AT3G06710.1
ZFP3;-1.95234966113887;-24.2946326640748;0.00011945250088424;Down;AT5G25160.1
MDAR3;-2.01593912207477;-21.7393818533708;0.000122936968959556;Down;AT3G09940.1
SUS3;-1.51448308069289;-19.6317243541659;0.000129321456175513;Down;AT4G02280.1
AT2G31945;1.6094476892952;-23.9060894419048;0.000132036250098339;Up;AT2G31945.1
NA;2.01391291888078;-24.3412753025306;0.000136657597784505;Up;AT3G28635.1
CML46;-1.55882828429186;-21.5608692819867;0.000137398666895795;Down;AT5G39670.1
AT2G40710;2.41795066263712;-24.2802890625456;0.000138380296410582;Up;AT2G40710.1
PRB1;-1.81526753223065;-23.594410363603;0.000138559917916519;Down;AT2G14580.1
AT4G20000;-1.55398396471268;-22.1798922078634;0.000141490264019965;Down;AT4G20000.1
SLG1;1.54055631749487;-23.7630106735485;0.000151606628911181;Up;AT5G08490.1
AT3G18510;1.51116585202923;-23.4622391344197;0.000156682019384995;Up;AT3G18510.1
STMP6;-1.62429525643694;-19.8244368197486;0.000167408487872242;Down;AT1G65500.1
AT1G15870;1.51561508293299;-23.609267817487;0.000168123637002959;Up;AT1G15870.1
AT4G34320;-1.62237727479817;-24.1138331394469;0.000169512723681404;Down;AT4G34320.1
OCT6;-2.09990372492572;-24.1022503042823;0.000175482557345031;Down;AT1G16370.1
NA;-1.63600510788247;-24.1995933558614;0.000178266754793409;Down;AT3G27355.1
PCK2;-2.11854682984615;-24.117785913879;0.000198221951397783;Down;AT5G65690.2
PGSIP7;-1.78841664717076;-22.8672208176684;0.000199245132183661;Down;AT2G35710.1
NAC019;1.5489008312286;-20.0327555826045;0.000201904423965714;Up;AT1G52890.1
GLYI7;1.89315218531657;-21.5998673018734;0.000210144275292854;Up;AT1G80160.3
FRK7;-1.65124294831773;-24.3329141580015;0.00022211683420764;Down;AT3G59480.1
AT4G39795;-1.727129417798;-23.8360874692484;0.000223325829472394;Down;AT4G39795.1
ATBBE-LIKE 13;-1.73667944907276;-23.083617424764;0.000232437533104627;Down;AT1G30760.2
PME42;1.88588389075914;-24.0458269386244;0.000243850415357519;Up;AT4G03930.1
AT4G23610;-1.5549329438762;-22.2928528507034;0.000259054384516817;Down;AT4G23610.1
EDA21;-1.53413624251905;-23.5415111941325;0.000266533803692725;Down;AT4G13235.1
GPT2;1.81310204501272;-20.5402471726628;0.00027269640709172;Up;AT1G61800.2
ERF54;2.14567052756722;-21.7790703627161;0.000279429047116247;Up;AT4G28140.1
AT2G20870;-2.09097301994091;-24.3560679307903;0.000329227235150113;Down;AT2G20870.1
AT2G42110;-1.78778454703184;-23.6609439559374;0.000344472381906557;Down;AT2G42110.1
ATHCYSTM3;-2.82785824439749;-23.8585881863298;0.000357345172427385;Down;AT1G56060.2
ATL76;1.95974445559461;-24.1014948370396;0.000363398319938166;Up;AT1G49210.1
AT2G32030;-1.65226534959058;-23.4246767012527;0.000383135316051036;Down;AT2G32030.1
SBT3.3;-2.08397940870035;-20.9577404444431;0.000420623088372641;Down;AT1G32960.1
DIN11;-2.05645591186218;-18.9745874994126;0.000457067812894279;Down;AT3G49620.1
AT2G39430;-1.70462531771643;-24.2712431931836;0.000536922372611324;Down;AT2G39430.1
RECEPTOR-LIKE PROTEIN KINASE;-1.85787450251129;-22.3273439442762;0.000575214350517416;Down;AT4G23210.3
AT2G31940;1.63400916014934;-24.3248302686723;0.000577086551844355;Up;AT2G31940.1
CHX17;-1.52894582444607;-22.6153534158869;0.000683433720435265;Down;AT4G23700.1
F6'H1;-1.93208391953196;-22.4079379181652;0.000691417824619204;Down;AT3G13610.1
AT5G10625;1.62761842889834;-22.2927662158117;0.0007302160290012;Up;AT5G10625.1
PRA1.F4;-1.69122245856532;-23.871246848671;0.000764218922022289;Down;AT3G13710.1
NAD5C;2.48573340585917;-23.6805596490208;0.000786611522486553;Up;ATMG00060.1
GSTL1;-2.15294024691388;-23.4370129943321;0.000801836829233668;Down;AT5G02780.1
NHL25;-2.24926162062458;-24.1527820156359;0.000834306966339094;Down;AT5G36970.1
SIF4;-2.68801886782677;-23.7873202807707;0.000863681251365065;Down;AT1G51820.1
AOX1D;2.01766899583328;-21.1022945937232;0.000902255038517911;Up;AT1G32350.1
DTX1;-2.26195383683751;-23.6538072854989;0.000915623960910863;Down;AT2G04040.1
FEP3;2.13528694539114;-23.8393668481306;0.000919008970212898;Up;AT1G47400.1
AT2G07727;3.0981533328768;-23.5591246278558;0.000958194510575075;Up;AT2G07727.1
AT1G73325;1.75588343855623;-22.3551520137886;0.000979675767448156;Up;AT1G73325.1
PSBT;2.82813223461542;-22.4168124509472;0.00101544495568219;Up;ATCG00690.1
AT3G63050;1.50133876622397;-23.9034315291098;0.00108901168276274;Up;AT3G63050.1
AT3G60730;1.79065317709727;-24.3411582641646;0.00111871311956436;Up;AT3G60730.1
GSTU11;-1.84379005123092;-22.4799163779051;0.00113957394797593;Down;AT1G69930.1
UGT74E2;-1.97408610260318;-21.3298936381631;0.00115530616488286;Down;AT1G05680.1
AT3G41762;2.08627414731785;-23.8223670156248;0.00119800174959798;Up;AT3G41762.1
FEP1;1.94932266043989;-21.3238007361103;0.00127903966395598;Up;AT2G30766.1
AT2G30760;1.67183860994443;-22.829367356595;0.00156619344207376;Up;AT2G30760.1
BGLU27;-1.96850347293461;-23.4903221261246;0.00157383776073467;Down;AT3G60120.1
ERF014;1.78407640862096;-23.436002858181;0.00160499114903295;Up;AT1G44830.1
AT1G74220;1.60552530244945;-24.176233340543;0.00160561943845769;Up;AT1G74220.1
AT5G28237;2.86367568541199;-23.6235807913094;0.00165018345166401;Up;AT5G28237.1
NA;-1.55602255831314;-24.1238647172813;0.00178859272776583;Down;AT5G36907.1
PRX71;-1.55898324962496;-19.1864833451987;0.00188055304093261;Down;AT5G64120.1
AT5G43570;1.62124424701067;-23.9480006824625;0.00221296115598561;Up;AT5G43570.2
TAT3;-2.05597561006531;-18.8690945568846;0.00226239337444085;Down;AT2G24850.1
GLIP1;-1.67428088965283;-22.1151634639309;0.00244139860781931;Down;AT5G40990.1
MSRB8;-2.24713484651315;-23.8080364665006;0.00246811530270267;Down;AT4G21840.1
PSBG;1.70868515359514;-22.5252940297262;0.00255347198572032;Up;ATCG00430.1
RECEPTOR-LIKE PROTEIN KINASE;-1.86018569955077;-23.6849339999603;0.00262164549731388;Down;AT4G23310.1
AT5G52390;1.67359555709928;-22.0674358289265;0.00264941798051996;Up;AT5G52390.1
ORF107A;2.8722685318401;-20.4434383335643;0.00280347734285809;Up;ATMG00030.1
PHI-1;-1.95217630839733;-22.5042277718175;0.00287152804477899;Down;AT1G35140.1
NA;-1.52150204307798;-24.2910969138955;0.00301314351053256;Down;AT3G15635.1
AT1G49700;2.51100998773394;-21.9329640509472;0.0033280173851436;Up;AT1G49700.1
AT1G09400;1.56351025624878;-24.2767318590221;0.00372449555395777;Up;AT1G09400.1
AT5G45630;2.00265937781541;-22.3708661034609;0.00424692804089443;Up;AT5G45630.1
AT5G54148;-1.55193165402637;-24.08043278096;0.00424890424235561;Down;AT5G54148.1
AT5G06043;2.59497324445451;-21.8763530274284;0.00439513869032563;Up;AT5G06043.1
AT3G13403;-1.75185894626741;-24.1121996537042;0.00489500385110111;Down;AT3G13403.1
MYB90;1.89992996785177;-23.2867812071455;0.00491327122352969;Up;AT1G66390.1
AT1G59950;-1.90604373487283;-23.9388934927389;0.00575787030860614;Down;AT1G59950.1
MGDC;-1.56008226894616;-23.9758142821784;0.0062398069451724;Down;AT2G11810.1
AT3G59930;2.12751775915369;-23.3283933330152;0.00666087390540907;Up;AT3G59930.1
AT1G76470;-2.0181151995332;-23.212447176836;0.00668609573700834;Down;AT1G76470.1
RAS1;1.699316461383;-23.4124161115737;0.00695344781760329;Up;AT1G09950.1
NA;-1.71231346171732;-24.2973324991085;0.00739561472831156;Down;AT5G03553.1
LEA7;-2.29410750565242;-20.3553096622916;0.00770837682569128;Down;AT1G52690.1
DMP1;-1.73272719872471;-22.6237943020969;0.00783461384079875;Down;AT3G21520.1
AT1G51620;-1.92767056628766;-24.3134439997745;0.00806456929046892;Down;AT1G51620.2
NDHJ;1.76434348710181;-23.1928972306488;0.00808994532849068;Up;ATCG00420.1
CSLG2;1.94216757825532;-20.4156915616255;0.00878559282010078;Up;AT4G24000.1
PSBB;2.69569359753352;-19.3135667721956;0.0102217330564386;Up;ATCG00680.1
PSBJ;2.39136329433292;-22.7451497789642;0.0104033780566935;Up;ATCG00550.1
PSBD;2.89928448153167;-20.3152598406254;0.0114900748318046;Up;ATCG00270.1
NDHC;1.73370593948333;-23.5593310016809;0.0115650911960146;Up;ATCG00440.1
PSBF;3.05283363531076;-24.0361592874776;0.0123919293279315;Up;ATCG00570.1
PSBC;2.9933787789816;-19.2917868031773;0.0124260210021817;Up;ATCG00280.1
PSBN;3.03966567621028;-23.2907495636897;0.0129364396217813;Up;ATCG00700.1
NDHD;2.15910742952949;-22.1073581057537;0.0138952909274686;Up;ATCG01050.1
ATPI;2.10261152087922;-22.2219001550257;0.01396429531878;Up;ATCG00150.1
HSFA6A;-1.53039673445711;-20.9623804377375;0.0145042354704891;Down;AT5G43840.1
PSAI;2.75619370536251;-23.9867525961004;0.015972132432311;Up;ATCG00510.1
YCF6;3.36623879132995;-24.1582781787357;0.0171127051472848;Up;ATCG00210.1
ATPH;2.22602207337975;-22.0361598600614;0.0171843302949394;Up;ATCG00140.1
ACCD;2.42248501845732;-24.2686675700452;0.017417112806291;Up;ATCG00500.1
AT2G01021;3.04048687175055;-15.9789380290462;0.0186406585609971;Up;AT2G01021.1
PETD;2.54361174753874;-21.5637894199247;0.0192860136310033;Up;ATCG00730.1
BHLH100;3.01634636581864;-23.2982527656268;0.0205998754452345;Up;AT2G41240.1
PSBE;2.87225858873391;-22.0957292073671;0.0209205230049405;Up;ATCG00580.1
AT1G28135;2.66126357038276;-21.9573981634972;0.0219616009856579;Up;AT1G28135.1
PSBA;3.16445464736867;-16.3674972417697;0.0221398084281719;Up;ATCG00020.1
RPS14;2.31675698657496;-21.7730334654862;0.0237785590545431;Up;ATCG00330.1
PETB;2.45374314328285;-21.0819856980229;0.0271408969412191;Up;ATCG00720.1
AT2G07706;3.0978630338512;-15.9722942195118;0.0290764332274706;Up;AT2G07706.1
LAS1;-1.52917946697606;-23.9275652193291;0.0293998941589488;Down;AT3G45130.2
RPL33;1.98033776724219;-23.9597037640454;0.0295001302004397;Up;ATCG00640.1
LHT7;-1.99465292034966;-24.0556711234072;0.0297099151466104;Down;AT4G35180.1
LCR67;-2.307238406646;-21.7229198853296;0.0327481468156318;Down;AT1G75830.1
ATPA;1.54863914852959;-20.5353668254275;0.0332571471932882;Up;ATCG00120.1
PSAB;2.52065941107766;-19.3689521942643;0.0358357975458164;Up;ATCG00340.1
MATK;2.12466547631927;-22.8672574490028;0.036313946327203;Up;ATCG00040.1
RPS4;1.78224698177644;-24.0487681036831;0.0393440870897272;Up;ATCG00380.1
PSBL;2.13445511403861;-23.1754011761593;0.0424017810664447;Up;ATCG00560.1
AITR5;1.50141483552239;-21.9929758943936;0.0431114862403872;Up;AT5G50360.1
PSBH;2.22881194060332;-22.9321699363451;0.044080233489358;Up;ATCG00710.1
RBCL;2.6429924347157;-17.6183670636552;0.044237861633063;Up;ATCG00490.1
PSAA;2.50532728640135;-19.640507005932;0.0455796903184594;Up;ATCG00350.1
