,from,to,pval,fdr,value
285,AT1G62300,AT2G33710,0.00799200799200799,0.0133200133200133,2
286,AT1G01060,AT2G33710,0.004995004995005,0.0107916774583441,2
287,AT5G24330,AT1G52530,0.000999000999000999,0.00403442711135019,2
288,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G78860,0.011988011988012,0.0168280916944019,2
289,AT2G33710,AT1G78860,0.023976023976024,0.0294098424939546,2
290,AT3G23230,AT1G78860,0.010989010989011,0.0160702806942361,2
291,AT1G62300,AT1G78860,0.021978021978022,0.0272133526850508,2
292,mean_AT4G01720-AT5G46350,AT1G78860,0.003996003996004,0.00966775160323547,2
293,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT4G13410,0.003996003996004,0.00966775160323547,2
294,mean_AT1G78930-AT5G44260,AT4G13410,0.00899100899100899,0.0143910967081699,2
295,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT4G13410,0.00699300699300699,0.0124875124875125,2
296,mean_AT5G39610-AT3G15500,AT1G68500,0.000999000999000999,0.00403442711135019,2
297,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G51890,0.000999000999000999,0.00403442711135019,2
298,AT3G23230,AT1G51890,0.004995004995005,0.0107916774583441,2
299,AT2G33710,AT1G51890,0.013986013986014,0.0185420639966094,2
300,AT2G40740,AT1G17147,0.000999000999000999,0.00403442711135019,2
301,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G17147,0.001998001998002,0.00659717640849716,2
302,mean_AT4G01720-AT5G46350,AT2G07835,0.000999000999000999,0.00403442711135019,2
303,AT2G33710,AT2G38860,0.00799200799200799,0.0133200133200133,2
304,AT1G62300,AT2G38860,0.00699300699300699,0.0124875124875125,2
305,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G38860,0.00799200799200799,0.0133200133200133,2
306,mean_AT4G01720-AT5G46350,AT2G38860,0.00999000999000999,0.0151582521524718,2
307,AT2G40740,AT1G36622,0.000999000999000999,0.00403442711135019,2
308,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G61560,0.012987012987013,0.0177095631641086,2
309,AT2G40740,AT1G61560,0.00599400599400599,0.0117859668421466,2
310,AT3G23230,AT1G61560,0.015984015984016,0.0207200207200207,2
311,AT2G33710,AT1G61560,0.00999000999000999,0.0151582521524718,2
312,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT5G06570,0.012987012987013,0.0177095631641086,2
313,mean_AT4G01720-AT5G46350,AT5G06570,0.010989010989011,0.0160702806942361,2
314,AT2G33710,AT5G06570,0.021978021978022,0.0272133526850508,2
315,mean_AT4G01720-AT5G46350,AT5G48657,0.000999000999000999,0.00403442711135019,2
316,AT3G51910,AT2G20142,0.000999000999000999,0.00403442711135019,2
317,AT2G40740,AT5G44990,0.004995004995005,0.0107916774583441,2
318,AT1G01060,AT5G44990,0.011988011988012,0.0168280916944019,2
319,AT3G23230,AT5G01040,0.000999000999000999,0.00403442711135019,2
320,AT1G62300,AT5G37490,0.004995004995005,0.0107916774583441,2
321,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT5G37490,0.00599400599400599,0.0117859668421466,2
322,AT1G62300,AT1G78410,0.001998001998002,0.00659717640849716,2
323,AT2G40740,AT1G78410,0.00699300699300699,0.0124875124875125,2
324,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G78410,0.004995004995005,0.0107916774583441,2
325,AT1G01060,AT5G54720,0.000999000999000999,0.00403442711135019,2
326,AT5G24330,AT5G64401,0.000999000999000999,0.00403442711135019,2
327,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G40095,0.004995004995005,0.0107916774583441,2
328,AT1G62300,AT2G40095,0.013986013986014,0.0185420639966094,2
329,mean_AT4G01720-AT5G46350,AT2G40095,0.003996003996004,0.00966775160323547,2
330,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G25735,0.000999000999000999,0.00403442711135019,2
331,AT1G07050,AT3G22100,0.000999000999000999,0.00403442711135019,2
332,mean_AT4G01720-AT5G46350,AT5G46050,0.000999000999000999,0.00403442711135019,2
333,AT5G43290,AT5G46050,0.000999000999000999,0.00403442711135019,2
334,AT1G62300,AT5G59530,0.013986013986014,0.0185420639966094,2
335,mean_AT4G01720-AT5G46350,AT5G59530,0.004995004995005,0.0107916774583441,2
336,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT5G59530,0.011988011988012,0.0168280916944019,2
337,AT2G40740,AT1G05675,0.000999000999000999,0.00403442711135019,2
338,AT3G23230,AT5G07760,0.00699300699300699,0.0124875124875125,2
339,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT5G07760,0.00599400599400599,0.0117859668421466,2
340,AT1G01060,AT5G07760,0.012987012987013,0.0177095631641086,2
341,AT3G23230,AT2G28630,0.002997002997003,0.00815246929236567,2
342,AT1G01060,AT2G28630,0.00599400599400599,0.0117859668421466,2
343,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G28630,0.001998001998002,0.00659717640849716,2
344,AT2G40740,AT2G47240,0.00599400599400599,0.0117859668421466,2
345,AT3G23230,AT2G47240,0.018981018981019,0.0239544109736417,2
346,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G47240,0.012987012987013,0.0177095631641086,2
347,AT1G62300,AT2G47240,0.020979020979021,0.0262863628018759,2
348,AT1G62300,AT2G29110,0.000999000999000999,0.00403442711135019,2
349,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT1G70640,0.000999000999000999,0.00403442711135019,2
350,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G51920,0.000999000999000999,0.00403442711135019,2
351,AT2G40740,AT1G51920,0.001998001998002,0.00659717640849716,2
352,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT5G07330,0.000999000999000999,0.00403442711135019,2
353,AT2G33710,AT2G30750,0.004995004995005,0.0107916774583441,2
354,AT1G62300,AT2G30750,0.002997002997003,0.00815246929236567,2
355,mean_AT4G01720-AT5G46350,AT3G14225,0.001998001998002,0.00659717640849716,2
356,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT3G14225,0.002997002997003,0.00815246929236567,2
357,mean_AT4G01720-AT5G46350,AT5G25930,0.000999000999000999,0.00403442711135019,2
358,AT3G23230,AT2G02930,0.00899100899100899,0.0143910967081699,2
359,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G02930,0.000999000999000999,0.00403442711135019,2
360,AT1G01060,AT2G39200,0.011988011988012,0.0168280916944019,2
361,AT1G62300,AT2G39200,0.00899100899100899,0.0143910967081699,2
362,AT3G23230,AT2G39200,0.010989010989011,0.0160702806942361,2
363,AT2G33710,AT2G39200,0.00799200799200799,0.0133200133200133,2
364,AT2G40740,AT3G23230,0.017982017982018,0.0229139792246588,2
365,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT3G23230,0.002997002997003,0.00815246929236567,2
366,AT1G01060,AT3G23230,0.00699300699300699,0.0124875124875125,2
367,AT2G33710,AT3G23230,0.015984015984016,0.0207200207200207,2
368,AT1G62300,AT2G29720,0.003996003996004,0.00966775160323547,2
369,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT2G29720,0.010989010989011,0.0160702806942361,2
370,mean_AT4G01720-AT5G46350,AT2G29720,0.00899100899100899,0.0143910967081699,2
371,AT2G40740,AT1G30730,0.00699300699300699,0.0124875124875125,2
372,mean_AT4G01720-AT5G46350,AT1G30730,0.000999000999000999,0.00403442711135019,2
373,AT3G07650,AT2G36750,0.000999000999000999,0.00403442711135019,2
374,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT4G18253,0.00599400599400599,0.0117859668421466,2
375,AT1G62300,AT4G18253,0.00899100899100899,0.0143910967081699,2
376,AT2G33710,AT4G18253,0.010989010989011,0.0160702806942361,2
377,AT3G51910,AT3G22600,0.000999000999000999,0.00403442711135019,2
378,AT5G24330,AT5G14130,0.000999000999000999,0.00403442711135019,2
379,mean_AT4G01720-AT5G46350,AT4G23150,0.000999000999000999,0.00403442711135019,2
380,AT2G33710,AT3G15356,0.00599400599400599,0.0117859668421466,2
381,AT1G01060,AT3G15356,0.000999000999000999,0.00403442711135019,2
382,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G21100,0.00699300699300699,0.0124875124875125,2
383,AT2G40740,AT1G21100,0.003996003996004,0.00966775160323547,2
384,AT1G62300,AT1G21100,0.017982017982018,0.0229139792246588,2
385,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT1G16090,0.00699300699300699,0.0124875124875125,2
386,AT2G40740,AT1G16090,0.00799200799200799,0.0133200133200133,2
387,AT2G33710,AT1G16090,0.003996003996004,0.00966775160323547,2
388,mean_AT1G78930-AT5G44260,AT5G25260,0.000999000999000999,0.00403442711135019,2
389,AT3G51910,AT1G09080,0.000999000999000999,0.00403442711135019,2
390,mean_AT5G39610-AT3G15500,AT4G35160,0.001998001998002,0.00659717640849716,2
391,AT3G46640,AT4G35160,0.004995004995005,0.0107916774583441,2
392,AT3G46640,ATMG00830,0.000999000999000999,0.00403442711135019,2
393,AT1G62300,AT3G50170,0.024975024975025,0.0305638417526529,2
394,AT2G40740,AT3G50170,0.014985014985015,0.0196187852048201,2
395,mean_AT4G01720-AT5G46350,AT3G50170,0.002997002997003,0.00815246929236567,2
396,AT2G40740,AT4G15236,0.012987012987013,0.0177095631641086,2
397,AT5G43290,AT4G15236,0.012987012987013,0.0177095631641086,2
398,AT1G62300,AT4G15236,0.00599400599400599,0.0117859668421466,2
399,mean_AT4G01720-AT5G46350,AT4G15236,0.011988011988012,0.0168280916944019,2
400,AT4G32280,AT2G25440,0.000999000999000999,0.00403442711135019,2
401,AT5G43290,AT4G08770,0.000999000999000999,0.00403442711135019,2
402,AT5G43290,AT4G33980,0.000999000999000999,0.00403442711135019,2
403,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,AT4G23290,0.000999000999000999,0.00403442711135019,2
404,mean_AT1G78930-AT5G44260,ATMG00580,0.000999000999000999,0.00403442711135019,2
405,AT1G62300,AT4G18430,0.002997002997003,0.00815246929236567,2
406,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT4G18430,0.004995004995005,0.0107916774583441,2
407,AT2G40740,AT3G19010,0.000999000999000999,0.00403442711135019,2
408,AT2G34440,AT2G24535,0.001998001998002,0.00659717640849716,2
409,mean_AT2G26150-AT3G24500-AT4G11660-AT5G05410-AT3G23150,AT2G24535,0.000999000999000999,0.00403442711135019,2
410,AT3G07650,AT1G33860,0.000999000999000999,0.00403442711135019,2
411,mean_AT5G39610-AT3G15500,AT1G33860,0.003996003996004,0.00966775160323547,2
412,mean_AT4G01720-AT5G46350,AT1G69920,0.004995004995005,0.0107916774583441,2
413,AT5G43290,AT1G69920,0.00799200799200799,0.0133200133200133,2
414,mean_AT4G01720-AT5G46350,AT4G18250,0.000999000999000999,0.00403442711135019,2
415,AT4G28140,AT5G03130,0.000999000999000999,0.00403442711135019,2
416,AT1G07050,AT2G36730,0.000999000999000999,0.00403442711135019,2
417,mean_AT4G01720-AT5G46350,AT1G33030,0.000999000999000999,0.00403442711135019,2
418,AT5G43290,AT4G30090,0.000999000999000999,0.00403442711135019,2
419,AT3G51910,AT3G45940,0.000999000999000999,0.00403442711135019,2
420,AT3G22100,AT3G29637,0.000999000999000999,0.00403442711135019,2
421,AT3G46640,ATMG01190,0.000999000999000999,0.00403442711135019,2
422,AT1G62300,AT2G40180,0.000999000999000999,0.00403442711135019,2
423,mean_AT4G01720-AT5G46350,AT1G56550,0.000999000999000999,0.00403442711135019,2
424,mean_AT5G24110-AT3G12910-AT5G56960-AT2G37430,AT3G48850,0.000999000999000999,0.00403442711135019,2
425,AT5G44210,AT1G14880,0.000999000999000999,0.00403442711135019,2
426,AT2G33710,AT2G24600,0.000999000999000999,0.00403442711135019,2
427,AT1G62300,AT3G49620,0.000999000999000999,0.00403442711135019,2
428,mean_AT4G01720-AT5G46350,AT5G38900,0.000999000999000999,0.00403442711135019,2
429,mean_AT5G39610-AT3G15500,AT2G40710,0.017982017982018,0.0229139792246588,2
430,AT3G07650,AT2G40710,0.003996003996004,0.00966775160323547,2
431,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT5G63160-AT3G11020-AT1G11100-AT1G67370-AT1G74890,ATMG01220,0.000999000999000999,0.00403442711135019,2
432,AT3G23230,AT1G01340,0.000999000999000999,0.00403442711135019,2
433,AT4G00870,AT3G50140,0.000999000999000999,0.00403442711135019,2
434,AT1G62300,AT5G61160,0.000999000999000999,0.00403442711135019,2
